ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,pmra,pmdec
56.04008371332776,24.589372669344755,7.234274294425554,0.046155959367752075,15.863776206970215,2.748231887817383,20.89388577967105,-44.314259118680184
54.606026580336845,24.45316315233146,7.947124995180391,0.2898310720920563,18.99359893798828,3.6881637573242188,21.12851057964417,-44.54705827652758
56.103485703428014,24.768212832129016,7.383367795347211,0.025824911892414093,14.463644027709961,2.235384941101074,20.0096511843737,-45.86504913512492
56.08380493090035,24.7959610969443,7.509212453253538,0.019412042573094368,10.473493576049805,0.8706722259521484,19.89864206870716,-46.56763611816304
56.3807592646464,24.879709592915546,6.911738693290189,0.5227397084236145,19.938100814819336,2.5908374786376953,19.90313586108005,-43.58128503749207
56.15605465286112,25.137584496242773,7.6355811604397665,0.016303321346640587,12.791923522949219,1.5025405883789062,22.07741608943766,-46.67145895943276
56.582840355141514,24.983531138132165,7.002036665353852,0.2758731544017792,16.54537582397461,3.0228662490844727,18.492129452413486,-45.936137693668854
56.69080914397628,25.45824837858355,7.422793427745172,0.038038261234760284,15.652700424194336,2.7008790969848633,20.648906381777124,-46.51161940726877
55.90555622605947,25.40878618559989,7.638439452106811,0.034379467368125916,15.3470458984375,2.5985422134399414,21.298491141882252,-47.28289469076985
56.438115339692565,25.595602858369812,6.39818997912542,0.016280604526400566,9.988429069519043,0.7699108123779297,19.703335508228616,-43.026458770279824
55.33339566545284,22.631451536825736,7.011106189930256,0.04754354804754257,15.709704399108887,2.699822425842285,18.66745548131216,-42.989950688570275
55.85491728898192,22.895492287024965,7.5264024127197535,0.07351990789175034,16.93433380126953,3.1049413681030273,20.222442233716116,-46.15960948932732
56.15749648469315,22.92084569104336,7.194518033619004,0.033353883773088455,14.60241413116455,2.368351936340332,20.301380268297027,-41.24391102884243
56.95058643018479,23.21788377589549,7.411184638689342,0.020458068698644638,10.945833206176758,0.9447975158691406,20.053661610566117,-45.84753613421944
57.249110397410014,23.20188117544861,7.361198602433404,0.2389119267463684,17.961341857910156,3.7841930389404297,21.46599188555524,-43.402498960845236
57.29710087343788,23.555027674633045,6.026089354364362,0.2001654952764511,13.676093101501465,1.8505754470825195,17.706997239021526,-44.39203617127579
56.730541115448666,23.380212988770477,7.294694239567216,0.1192215159535408,17.453899383544922,3.198993682861328,18.858429537627444,-45.66888505121055
56.42870174000814,23.336589161292384,7.492486097833367,0.09778310358524323,17.36367416381836,3.247478485107422,21.406088529779186,-45.052319844566526
56.593679900426444,23.485427897777026,7.150415256448715,0.08726353943347931,17.219703674316406,3.3249387741088867,19.859186488699244,-44.830015852542616
56.93613786706123,23.700704540102134,7.252925571892042,0.07700362801551819,16.648164749145508,3.0387678146362305,20.328177414703305,-45.216292132663604
57.02449569519243,23.883443039373205,7.392645465941637,0.10585206747055054,17.37894058227539,3.1116485595703125,20.181137542829056,-43.46642919787849
56.14966288663878,23.578175173592527,6.731841119516058,0.2100841999053955,18.633621215820312,3.913705825805664,19.19231470727461,-43.68124042306106
56.373319246952896,23.760302335308378,7.399616619911859,0.015352413058280945,12.855756759643555,1.5521526336669922,19.065021323928246,-45.755836459670746
56.519106151072684,24.165368569020757,7.497115632105594,0.10239434242248535,17.29123878479004,3.2110767364501953,18.937810788453277,-44.62061805868336
56.1334290890114,23.874849276465046,7.367449998542193,0.03942011669278145,14.320809364318848,2.189035415649414,19.57888027760635,-45.42340532837509
56.04138926525986,24.26762455350562,7.302329783350095,0.037919893860816956,15.175230026245117,2.5290985107421875,21.472255504994394,-43.34423303830621
56.22548048214077,24.44616834794828,7.6876803281520365,0.07440104335546494,16.687816619873047,2.923370361328125,19.84753721236225,-46.01917781646604
58.554286648334305,23.347269706275018,7.593239732644184,0.03897455707192421,15.459800720214844,2.6172266006469727,19.433131920141896,-46.78892199301689
57.779677513231455,23.349183178047287,6.69801332118288,0.0668921023607254,16.782676696777344,2.956753730773926,17.208624900521556,-41.877844853353125
57.33962532353392,23.6515782545828,7.376227208651057,0.04509150609374046,15.786173820495605,2.780384063720703,18.204462282608745,-45.55520366974744
57.7424400126132,23.92835794530036,7.21238536877687,0.06476407498121262,16.709012985229492,3.002749443054199,18.43129956497794,-43.31389853777661
