time_bkjd,mag,mag_err
218.99073046076228,0.09282895042742974,1.4395831880443874e-05
219.01116411384282,0.09439424126135859,1.4406230448031196e-05
219.03159776669781,0.09595148769943816,1.441653891708601e-05
219.05203141908714,0.09747774708394788,1.4426220854244107e-05
219.07246507123637,0.09903277139701971,1.4436693687238065e-05
219.09289872316003,0.10056705603282998,1.4446918452597947e-05
219.11333227461728,0.10210217727414167,1.4457271801133184e-05
219.13376602583594,0.10360566717515848,1.4467314398909412e-05
219.15419967682828,0.10513706370998908,1.4477542988182915e-05
219.1746332273542,0.10652580917445997,1.4486449208975074e-05
219.19506697764155,0.10795635027006598,1.4496045006161055e-05
219.21550062770257,0.1094115409399398,1.4506198185255763e-05
219.23593417729717,0.1107320931841575,1.4514947354148693e-05
219.25636782688525,0.11208444020296196,1.4523854469636324e-05
219.27680157578288,0.11331107713585561,1.4532013069160502e-05
219.297235124679,0.11458698706229953,1.4540255846442066e-05
219.31766877310292,0.11574593840920444,1.4547764164535523e-05
219.33810252106923,0.1169146436859269,1.455570385808536e-05
219.35853616903478,0.11804572993866222,1.4563603551174156e-05
219.37896971652663,0.11900670510472389,1.456973570799823e-05
219.39940336379368,0.11999550722592278,1.4576710959599345e-05
219.41983711058856,0.12090900460573296,1.4582704615167535e-05
219.44027065715636,0.1217247833439419,1.4587644885191054e-05
219.4607043034921,0.12247605910151983,1.4592925824360475e-05
219.48113804936293,0.12315709443559347,1.4597603462507595e-05
219.50157159499213,0.12377304262773275,1.4601485315579527e-05
219.52200524039654,0.12425352139600784,1.4604803923740986e-05
219.5424388853353,0.12466840376399249,1.4607602091234818e-05
219.56287253003393,0.12496437579844807,1.4609426594529826e-05
219.58330617450702,0.12517967158455384,1.461093624431966e-05
219.60373981851444,0.12520421079775085,1.4611038873852494e-05
219.62417346228176,0.12515224606141684,1.4610619794340985e-05
219.64460710582352,0.12499356050976058,1.4609618659949023e-05
219.66504074889963,0.12463305605163537,1.4607334441800111e-05
219.6854744917364,0.12416819244998824,1.4604366438676868e-05
219.70590803434607,0.12348171875372521,1.4599492206762682e-05
219.72634167649085,0.1227011031824495,1.4594592053106056e-05
219.74677521839476,0.121685934254546,1.4587687655246862e-05
219.76720896007464,0.12053619910062796,1.4579999856784146e-05
219.78764250128734,0.11921651594469776,1.4571379565338974e-05
219.80807624226145,0.11768394082650444,1.4561121159760803e-05
219.82850988300925,0.11592061141642858,1.454931496742303e-05
219.84894352329138,0.11399702173502542,1.4536454298957852e-05
219.86937706333265,0.11185493168971898,1.4522773005655231e-05
219.88981070314912,0.10943066791266576,1.4506411526569804e-05
